GeneID	ChiSq	pValue
ENSG00000103423	8.77040975200656	0.00306156662278922
ENSG00000103569	7.22788922977245	0.0071779553996929
ENSG00000103932	10.1817395885193	0.00141838301048702
ENSG00000104324	17.0333303323554	3.67293948467795e-05
ENSG00000104325	7.04886083992523	0.00793156772355896
ENSG00000104388	12.9637556190129	0.00031757947255151
ENSG00000104731	12.8867607782132	0.000330914667547311
ENSG00000104814	6.7158792244419	0.00955581678801087
ENSG00000104870	6.95168402434685	0.00837403683083904
ENSG00000104884	8.81805749805895	0.00298264011911231
ENSG00000104885	6.81132877209524	0.00905813355221341
ENSG00000104894	7.9835810759134	0.00472034767891538
ENSG00000104915	11.708738740402	0.000622072690473208
ENSG00000104960	6.69609791274732	0.00966241483509911
ENSG00000104974	8.05525147963466	0.00453719446844425
ENSG00000105298	7.97277174989499	0.00474861720669983
ENSG00000105518	10.4478591678826	0.00122791688414881
ENSG00000105520	15.0421022870509	0.000105139284388711
ENSG00000105669	11.3834653277917	0.000741007483876621
ENSG00000105700	6.91278213122299	0.0085581726110936
ENSG00000105819	10.2988931184937	0.00133110028353889
ENSG00000105835	7.06640860663609	0.00785425369682546
ENSG00000105856	8.52618333811857	0.00350073058447953
ENSG00000106603	13.7932658089423	0.00020406637371484
ENSG00000106636	19.4937470729219	1.00929534333494e-05
ENSG00000106952	12.6540073112117	0.000374761529658318
ENSG00000107738	13.9934772364636	0.000183445927816051
ENSG00000107829	8.17070504728778	0.00425723553222956
ENSG00000108479	9.99158503152184	0.00157257186864157
ENSG00000108599	7.04885002828496	0.00793161559790356
ENSG00000108773	7.46969273263378	0.00627462595610562
ENSG00000108848	10.0942198072192	0.00148735118949472
ENSG00000109103	10.851373336658	0.000987225147359272
ENSG00000109220	8.14354833236453	0.00432146368702169
ENSG00000109743	10.3664023015424	0.00128329384922921
ENSG00000109854	17.5817894592416	2.75211214563198e-05
ENSG00000110107	7.52713351784677	0.00607765339402144
ENSG00000110448	8.55941134809379	0.00343740549057281
ENSG00000110719	9.89895950145127	0.00165372247977769
ENSG00000110876	7.67461967910083	0.00560028955618064
ENSG00000111229	13.3769961446703	0.000254729373509455
ENSG00000111261	13.2152792627932	0.000277676122307668
ENSG00000111676	8.77963531801436	0.00304612092542755
ENSG00000111913	7.97351242555543	0.00474667463264233
ENSG00000112195	6.67056954218661	0.00980178606623394
ENSG00000112303	8.56100934070628	0.00343438959311415
ENSG00000112561	6.81152430802578	0.00905714172705618
ENSG00000112576	7.64052975899304	0.00570711534402579
ENSG00000112941	7.12887950790492	0.00758521138491886
ENSG00000113269	6.7202314162009	0.0095325257287846
ENSG00000113369	6.9971241966811	0.00816407687748655
ENSG00000113558	9.14258446804648	0.00249728105034874
ENSG00000113575	11.3091399574272	0.000771264885548351
ENSG00000113719	13.199775069303	0.00027998271905938
ENSG00000113732	8.56259701270844	0.00343139583774721
ENSG00000114316	7.33047760593212	0.00677950370210267
ENSG00000114742	8.37074757692881	0.00381308732979346
ENSG00000114841	11.3018636859377	0.000774293303402729
ENSG00000115165	11.2615816976178	0.000791277582353089
ENSG00000115325	11.9063161398915	0.000559439269042006
ENSG00000115464	8.3615952391067	0.00383233987606668
ENSG00000115590	16.1685517276693	5.79482174482004e-05
ENSG00000115661	7.54423732739852	0.00602022985111206
ENSG00000116044	6.7201439350109	0.00953299331729873
ENSG00000116209	20.7395596069775	5.26176682114077e-06
ENSG00000116459	12.3708149591926	0.000436097212090369
ENSG00000116489	10.2228984916069	0.00138707695405804
ENSG00000116685	12.8518599751155	0.000337143965071118
ENSG00000116701	7.28369118144605	0.00695834088287151
ENSG00000116906	8.80063124852827	0.00301126338033297
ENSG00000117118	8.8483472094946	0.00293354414944635
ENSG00000117410	11.6606772877962	0.000638350965723844
ENSG00000117602	9.01343165900207	0.00268002754909358
ENSG00000117859	8.67375712043427	0.00322824946378808
ENSG00000118217	11.4867264720227	0.000700949844860466
ENSG00000118308	12.6981816595219	0.000366011310609426
ENSG00000118564	12.8977352645469	0.00032897996370751
ENSG00000119414	7.45336706214269	0.00633178936427137
ENSG00000119535	9.13122721956928	0.0025128310525907
ENSG00000119655	8.81070716301418	0.00299467946147891
ENSG00000119844	8.15660543272121	0.00429046022145996
ENSG00000120129	11.7115814427631	0.00062112311141449
ENSG00000120306	9.46459289935258	0.00209475917371371
ENSG00000120742	7.8786410709884	0.00500220544089081
ENSG00000121064	7.80051591020549	0.005223131933356
ENSG00000121316	14.7333732078485	0.0001238347772059
ENSG00000122694	17.1944381778415	3.37422791018005e-05
ENSG00000122862	9.43180639008531	0.00213254129053053
ENSG00000122965	7.76190459070261	0.00533596635548417
ENSG00000123329	8.00656450430993	0.00466080768732757
ENSG00000123505	7.77149209999564	0.00530771878691827
ENSG00000124486	7.6444611013594	0.00569469062335792
ENSG00000124588	7.25536765652247	0.00706893977971546
ENSG00000124731	8.95915057389593	0.00276083228469148
ENSG00000125037	8.45695448953199	0.00363650255895531
ENSG00000125148	8.20855306870028	0.00416933851666801
ENSG00000125450	11.3751972400248	0.000744313209102954
ENSG00000125510	12.5484341148156	0.000396538451517325
ENSG00000125734	9.25526233652226	0.00234819695660293
ENSG00000125735	10.8607473793134	0.000982240461507411
ENSG00000125772	8.60879050564412	0.00334544388357527
ENSG00000125970	9.16104370165136	0.00247221528945407
ENSG00000126062	12.7456687880459	0.000356834524948502
ENSG00000126267	7.25247271671198	0.00708034475934582
ENSG00000126464	8.4901865053711	0.00357067201283368
ENSG00000126759	11.8862244421214	0.000565506369577751
ENSG00000126860	9.47928743661018	0.00207804664951972
ENSG00000126883	9.72220600529907	0.00182054867296522
ENSG00000126903	7.49643271105914	0.00618213286915048
ENSG00000127084	7.42253944205927	0.00644118449789965
ENSG00000127152	9.00543181979176	0.00269178382430169
ENSG00000127334	17.1369142298214	3.47797261328608e-05
ENSG00000127824	7.16944598311272	0.00741556729006865
ENSG00000128524	6.82440324880852	0.0089920595813503
ENSG00000128585	8.21325075452403	0.00415855838575729
ENSG00000129083	15.9415984897612	6.53270854167332e-05
ENSG00000129255	13.9503478652449	0.000187702919000277
ENSG00000129292	7.40436153594435	0.00650659317811997
ENSG00000129351	8.02350150523111	0.00461742131903842
ENSG00000129559	6.84870503118377	0.00887055453367092
ENSG00000129625	8.60225516723976	0.00335746996723629
ENSG00000130066	11.8497265708614	0.000576698127642827
ENSG00000130313	22.2813230298907	2.35485905897281e-06
ENSG00000130749	6.94715585147127	0.0083952600640459
ENSG00000130816	10.5355240488202	0.00117101673428077
ENSG00000131165	10.5722902231672	0.00114795417516267
ENSG00000131236	7.80096860154499	0.00522182355114564
ENSG00000131408	9.45774223717452	0.0021025971524562
ENSG00000131669	13.0485811170184	0.000303514258210846
ENSG00000132153	8.93449551477802	0.00279834748058749
ENSG00000132182	9.97714326777231	0.00158495396356428
ENSG00000132600	7.46455627883347	0.00629255393899963
ENSG00000132823	6.76924720396127	0.00927419459811629
ENSG00000132965	17.0885939981108	3.56759235402571e-05
ENSG00000133561	8.31074418674398	0.00394112399366897
ENSG00000133858	6.83202436057553	0.00895377292772526
ENSG00000133874	7.00994618943801	0.00810581163034663
ENSG00000134248	7.70180287523035	0.00551656970550229
ENSG00000134294	6.68850581769214	0.00970365015918184
ENSG00000134686	9.35946211740939	0.00221837238195766
ENSG00000134954	7.93633274659933	0.00484519280647344
ENSG00000134996	8.13064798196163	0.0043523189571657
ENSG00000135114	10.4037524374945	0.00125759496969313
ENSG00000135127	12.2314445394782	0.000469908030695132
ENSG00000135404	9.71000301543636	0.00183267713614355
ENSG00000135426	7.04874408777721	0.00793208472204143
ENSG00000135655	10.1399761512196	0.0014508804043466
ENSG00000135677	8.93811990366676	0.00279280031269724
ENSG00000135679	9.97538508132501	0.0015864681271589
ENSG00000135838	7.2626728629109	0.00704024336420594
ENSG00000135870	6.76989749126712	0.00927081596705803
ENSG00000135930	7.87295411060484	0.00501796105984753
ENSG00000135940	8.66034576456607	0.00325209580705454
ENSG00000136156	12.2417372810983	0.00046732297723806
ENSG00000136490	6.81967472087785	0.00901589880566678
ENSG00000136699	7.81410957893905	0.0051839883455661
ENSG00000136827	6.93830152512349	0.00843691884846498
ENSG00000136867	8.63876875416779	0.0032908375879811
ENSG00000136877	10.8550817050914	0.000985250156220641
ENSG00000136878	6.75261475220892	0.00936104009067262
ENSG00000137221	7.95995633864758	0.00478235677571914
ENSG00000137312	10.2716682614803	0.00135088598150201
ENSG00000137409	8.05705656826794	0.00453267618869291
ENSG00000137509	7.22758162695902	0.00717918543177709
ENSG00000137767	6.76124505377214	0.00931587393746103
ENSG00000137802	7.04624442646025	0.00794316192146349
ENSG00000138107	12.165603892289	0.000486789018457556
ENSG00000138185	9.00772356529597	0.00268841061656611
ENSG00000139278	23.641231348204	1.16073611267087e-06
ENSG00000139508	6.88537253799712	0.00869039534711202
ENSG00000139625	11.6074735841598	0.000656873222576904
ENSG00000139722	7.82547310999167	0.00515149604713827
ENSG00000140044	8.87324851487785	0.00289379741047568
ENSG00000140320	7.1922350661706	0.00732197227705245
ENSG00000140326	8.90313296621223	0.00284681798774522
ENSG00000140374	7.13359203617855	0.00756530219455709
ENSG00000140521	6.97941874145421	0.0082452384255618
ENSG00000140563	12.3353960363815	0.000444449804114733
ENSG00000140577	8.24488045953674	0.00408671002249128
ENSG00000140740	7.1986146074175	0.00729598834390177
ENSG00000140853	7.10350700673246	0.00769332780364163
ENSG00000140932	9.07805364702661	0.00258695235126505
ENSG00000141279	13.9136907186097	0.000191399235785594
ENSG00000141367	8.08492780890371	0.00446349089886111
ENSG00000141456	12.0850533032042	0.000508276482874104
ENSG00000141480	8.10221748640549	0.00442111376284304
ENSG00000141564	6.75636231837331	0.00934139994622307
ENSG00000141580	7.33367595704197	0.00676745105280596
ENSG00000142197	6.68597941770089	0.00971741186888708
ENSG00000142227	7.04081652994435	0.00796727004427367
ENSG00000142303	7.57636107460806	0.00591387071284122
ENSG00000142327	10.9366363493652	0.000942811788433695
ENSG00000142405	9.02388248884399	0.00266474787725712
ENSG00000143110	6.89148455230778	0.00866073123696609
ENSG00000143119	11.416179834763	0.000728072461593565
ENSG00000143546	8.302547231855	0.00395895126851264
ENSG00000143669	12.398541109179	0.000429669406753708
ENSG00000143878	6.68040334155108	0.00974785648038345
ENSG00000143933	8.70709960720082	0.00316973121702868
ENSG00000144040	8.60612172943471	0.00335034956688052
ENSG00000145012	7.95865613588707	0.0047857934799922
ENSG00000145494	6.63992712175117	0.00997180136349551
ENSG00000145868	8.73905577234796	0.00311465761769758
ENSG00000146859	13.0762724781906	0.000299059988023709
ENSG00000147416	12.0015939653071	0.000531550680539783
ENSG00000147533	11.0640861444164	0.000880159591859164
ENSG00000148300	6.83984954570209	0.00891463469697262
ENSG00000148450	9.1245773952153	0.00252198137080872
ENSG00000148660	6.77090454876596	0.00926558618920637
ENSG00000148834	8.07504892437872	0.00448788956011292
ENSG00000148841	8.99917134559131	0.00270102050199128
ENSG00000148908	8.31847992214903	0.00392437472081431
ENSG00000149761	12.5326202289062	0.000399908617015221
ENSG00000149932	11.1274798708914	0.000850580788239741
ENSG00000150527	14.4521408707134	0.000143766347954322
ENSG00000150990	8.46373027297128	0.00362298071644507
ENSG00000150991	8.93286656226324	0.00280084425379323
ENSG00000152213	11.3725855942082	0.000745360484021629
ENSG00000153310	6.64170991027502	0.00996182749377794
ENSG00000153317	10.0291689329309	0.00154080540829726
ENSG00000153551	12.4992556898363	0.000407114181941171
ENSG00000154229	6.92208156892872	0.00851378174699724
ENSG00000154358	7.93626403193022	0.00484537680113928
ENSG00000154518	7.87634549726221	0.00500855920942012
ENSG00000154781	14.7324411122372	0.00012389601452456
ENSG00000154889	7.20416584744763	0.00727345477056918
ENSG00000155465	12.1199522481125	0.000498851811530976
ENSG00000156675	7.26213872902435	0.00704233751794547
ENSG00000156931	11.2007285769437	0.000817652219321729
ENSG00000157353	6.92878887347111	0.00848191074773619
ENSG00000157514	7.37003076656724	0.00663197991280329
ENSG00000158106	12.8228190877351	0.000342417405608142
ENSG00000158156	6.80719369317237	0.00907913415140982
ENSG00000158517	7.89405702653852	0.0049597488635611
ENSG00000158711	8.87507200769383	0.00289090838686445
ENSG00000158792	9.56198957265447	0.00198647693994447
ENSG00000158825	12.7310925069566	0.000359626404047186
ENSG00000158863	9.97840839902026	0.00158386532856403
ENSG00000158869	7.23002617944152	0.00716941617729761
ENSG00000158941	7.1878199110126	0.00734001060369527
ENSG00000159128	8.96826121197651	0.00274709909144788
ENSG00000159377	6.87489175917808	0.00874150514825867
ENSG00000160213	7.09419377811395	0.00773340719038207
ENSG00000160294	6.65620087960134	0.00988113562488624
ENSG00000160299	6.83533812261335	0.0089371774764756
ENSG00000160613	7.22250411457896	0.00719952037073612
ENSG00000160712	6.82485550857363	0.00898978286438301
ENSG00000160746	11.149228038215	0.000840666490212638
ENSG00000160883	8.4629700146337	0.0036244953479061
ENSG00000160948	7.79235294641122	0.00524678220258712
ENSG00000161791	7.17421885071487	0.00739586435606665
ENSG00000161921	8.33614824234302	0.0038863906602864
ENSG00000162236	14.1396475398806	0.000169728525599155
ENSG00000162408	9.86436429039866	0.00168510892383444
ENSG00000162496	8.91963173551437	0.00282121394517276
ENSG00000162511	11.956186770903	0.000544662245352434
ENSG00000162517	7.52077292273494	0.00609915046706644
ENSG00000163013	6.81289285404138	0.00905020310527249
ENSG00000163041	7.53896150643781	0.00603788336017119
ENSG00000163131	17.5412873769529	2.8113603049551e-05
ENSG00000163154	9.76502600281579	0.00177862999755807
ENSG00000163156	7.22905319399053	0.00717330292632423
ENSG00000163162	13.9078412686612	0.000191995811124945
ENSG00000163191	14.5064883874904	0.000139677622549406
ENSG00000163220	6.79121219729832	0.00916076830622536
ENSG00000163221	8.29363748281446	0.00397842185377117
ENSG00000163444	9.77212036236406	0.00177178001823519
ENSG00000163464	8.64696476073202	0.00327606661272506
ENSG00000163466	7.55760007805134	0.00597575178105869
ENSG00000163754	11.0236133836263	0.000899585444044781
ENSG00000163812	7.12045983587153	0.00762091571935475
ENSG00000163902	11.0250695838032	0.000898879045994727
ENSG00000163993	10.006741198752	0.00155968260153361
ENSG00000164032	6.80470552545778	0.00909179469083776
ENSG00000164088	9.6809792686375	0.0018618537039955
ENSG00000164096	8.51338702272464	0.00352543267899674
ENSG00000164327	9.91355711013387	0.00164065711654904
ENSG00000164916	7.5879073568389	0.00587611194889082
ENSG00000165071	9.94233022062374	0.00161520954959526
ENSG00000165168	7.0591878851232	0.0078859738609306
ENSG00000165282	8.14924893720032	0.00430789991829061
ENSG00000165678	7.45292322180338	0.0063333508468566
ENSG00000165915	7.05822685976226	0.0078902054501343
ENSG00000166523	13.8123908409279	0.000201999642374773
ENSG00000166548	8.98744675250411	0.00271840557913527
ENSG00000166946	11.079533534224	0.000872857551909578
ENSG00000166949	9.86243045576972	0.00168688109892734
ENSG00000167106	12.2540715851155	0.000464244074432463
ENSG00000167434	8.08789401552745	0.00445619142099973
ENSG00000167552	7.65158899362444	0.00567223374917181
ENSG00000167553	8.69429884061116	0.00319206884619916
ENSG00000167565	10.249088066055	0.00136752187344535
ENSG00000167604	7.22148160560247	0.00720362253314311
ENSG00000167642	7.77087123102225	0.00530954342122913
ENSG00000167685	7.33807659257329	0.00675090348035923
ENSG00000167716	7.07839932748107	0.00780186715944164
ENSG00000167851	9.07253189744756	0.0025947755045066
ENSG00000168056	7.80827577767799	0.00520075028560762
ENSG00000168216	12.4160360032584	0.000425662805717097
ENSG00000168288	19.2237278475672	1.16259327898049e-05
ENSG00000168374	13.5495752345286	0.000232344000236751
ENSG00000168461	8.0546193869626	0.00453877773043754
ENSG00000168488	9.25757535769251	0.00234523306448975
ENSG00000168591	8.48940390206496	0.00357220828278437
ENSG00000168701	7.80666095955275	0.00520539980822743
ENSG00000168887	7.47840682171418	0.00624432996015001
ENSG00000168894	6.80230963848346	0.00910400276308432
ENSG00000168899	6.70805275279614	0.00959784749456893
ENSG00000168958	9.89984743631952	0.00165292474501433
ENSG00000169087	7.75328330059462	0.00536149801954122
ENSG00000169180	7.6562421322633	0.00565762248790946
ENSG00000169217	6.65077257733708	0.00991128396023777
ENSG00000169223	7.71518545544042	0.00547582342521613
ENSG00000169692	7.09980985611059	0.00770921297368732
ENSG00000169710	9.56960674898325	0.00197825153824971
ENSG00000169714	6.93668738333917	0.00844453600108552
ENSG00000169718	7.71847838497067	0.00546584448809762
ENSG00000169764	8.14235174397192	0.00432431631305175
ENSG00000169891	9.97436227828238	0.00158734964698071
ENSG00000169905	7.68243374482242	0.00557609165783857
ENSG00000169994	7.71935515240824	0.00546319064755818
ENSG00000170260	8.56372197580888	0.00342927618423006
ENSG00000170296	7.87433880852915	0.00501412012838021
ENSG00000170458	7.23261674886538	0.00715907821359218
ENSG00000170892	13.6141656386457	0.000224485230881255
ENSG00000170989	8.30568503045452	0.00395211730627953
ENSG00000171051	9.04876935848396	0.00262871701314837
ENSG00000171603	8.28352194463943	0.00400064560559144
ENSG00000171700	8.83722343029373	0.00295147835562148
ENSG00000172009	9.72720669084391	0.00181560205521958
ENSG00000172183	6.87118876948416	0.00875963634534682
ENSG00000172508	8.82680745380721	0.00296837237477943
ENSG00000172775	10.951490679579	0.000935283402992315
ENSG00000172819	8.55595235519329	0.00344394288568628
ENSG00000172932	7.58277805419305	0.00589285538940032
ENSG00000172936	9.48098761877205	0.00207612173029226
ENSG00000173110	8.23713107311054	0.00410419543809326
ENSG00000173334	7.3489497102824	0.00671019458597955
ENSG00000173545	7.63112567766467	0.00573694855405515
ENSG00000173914	6.74860798144098	0.00938208545629526
ENSG00000174021	7.40034771197726	0.00652112709451513
ENSG00000174130	6.64755317864525	0.00992920874848457
ENSG00000174695	9.55764837108542	0.0019911802864474
ENSG00000174744	9.20026485254012	0.00241980113804174
ENSG00000175197	7.82917322417156	0.00514096098721228
ENSG00000175489	15.2379690596657	9.47785832987602e-05
ENSG00000175634	9.3876139297461	0.00218456346919604
ENSG00000175756	9.56165671854571	0.00198683716185133
ENSG00000175938	7.89099924898984	0.00496814089746556
ENSG00000176248	8.92158880280418	0.00281819237520398
ENSG00000176845	12.0849618479729	0.000508301415562129
ENSG00000177105	10.2027855665669	0.00140228676325005
ENSG00000177191	6.72050353146906	0.0095310714180461
ENSG00000177225	7.23364380247637	0.00715498385610081
ENSG00000177556	8.53321632181404	0.00348722907568655
ENSG00000177674	8.92896718990686	0.0028068302009514
ENSG00000178199	7.49352533184198	0.00619212165199401
ENSG00000179364	7.48789199007334	0.00621152283373672
ENSG00000179933	11.0060710038729	0.000908139429782517
ENSG00000180353	9.14000976992952	0.00250079766724332
ENSG00000180549	12.0382059710184	0.000521211116085163
ENSG00000180891	10.0688866345758	0.00150794126900122
ENSG00000180900	8.19980781330666	0.00418948272757291
ENSG00000181444	6.74339857773473	0.00940952007787721
ENSG00000181631	7.00309450144059	0.00813689371757043
ENSG00000181852	6.76426547424552	0.00930011953103538
ENSG00000182568	9.29764323921979	0.00229448841852053
ENSG00000182923	6.78138268129185	0.00921135084043445
ENSG00000182979	8.10369539941094	0.00441751044508376
ENSG00000183019	14.8931648266013	0.00011377448052996
ENSG00000183621	11.6950592454553	0.000626662745438322
ENSG00000183826	7.55971032209801	0.00596875852570156
ENSG00000183864	8.78537407891525	0.00303655289548077
ENSG00000185000	7.10945124762435	0.00766785791164237
ENSG00000185024	7.19829303132458	0.00729729586836569
ENSG00000185201	13.7201478192173	0.000212166172373296
ENSG00000185475	12.7884489820623	0.000348766160599978
ENSG00000185627	8.19954106326121	0.00419009872597087
ENSG00000185862	9.29074352286479	0.00230314661168352
ENSG00000185885	6.98181463147599	0.00823420758949311
ENSG00000185909	7.36822191542183	0.00663865442391343
ENSG00000186205	11.5641581430476	0.00067235324873316
ENSG00000186298	10.0492186719013	0.00152412570315685
ENSG00000186529	7.34021659765371	0.00674287142519847
ENSG00000186812	9.54631453898522	0.00200351287971368
ENSG00000186918	10.1898520636728	0.00141215644060699
ENSG00000187051	7.16871291527579	0.007418598225714
ENSG00000187116	7.30281482471415	0.00688466718069614
ENSG00000187837	8.38619473318243	0.00378081608597436
ENSG00000188186	7.58914801178995	0.00587206940748353
ENSG00000188229	7.46170517685145	0.00630252781800744
ENSG00000188315	8.76435162924609	0.00307175255745262
ENSG00000188404	8.56107846670707	0.00343425919206897
ENSG00000188906	11.4541566428125	0.000713342560573982
ENSG00000188921	15.4663530718112	8.39870970381629e-05
ENSG00000189077	11.4670119144155	0.00070842494492307
ENSG00000196154	10.7139672611842	0.00106329791002446
ENSG00000196233	11.4764465441265	0.00070483765388385
ENSG00000196313	8.72811860956149	0.00313339654541589
ENSG00000196329	10.2024957488682	0.0014025071590964
ENSG00000196352	9.60457886326327	0.00194092784554334
ENSG00000196363	6.86516327394047	0.00878922170655516
ENSG00000196365	7.1438153145461	0.00752229497157364
ENSG00000196411	6.98308823827078	0.00822834996648936
ENSG00000196535	6.74522725701779	0.0093998802377121
ENSG00000196544	8.71286259858612	0.0031597265818808
ENSG00000196549	9.98287341832687	0.00158002926613465
ENSG00000196954	8.71030120552024	0.00316416922928786
ENSG00000197081	6.76838344466159	0.00927868429376666
ENSG00000197150	12.2857727140376	0.000456424384601362
ENSG00000197249	7.81685158985314	0.00517612890924724
ENSG00000197283	11.8712556717103	0.00057006964393147
ENSG00000197442	7.95260275486544	0.00480182696886056
ENSG00000197548	7.25943014224462	0.00705296674747713
